Sample - Blank	600	595	590	585	580	575	570	565	560	555	550	545	540	535	530	525	520	515	510	505	500	495	490	485	480	475	470	465	460	455	450	445	440	435	430	425	420	415	410	405	400	395	390	385	380	375	370	365	360	355	350	345	340	335	330	325	320	315	310	305	300	295	290	285	280	275	270	265	260	255	250	245	240
nm																																																																									
250	12.5419570390751	-13.8976293895015	-1.4499041996927	4.90449368047882	-0.575981761882011	0.704512795883443	2.61292589525148	-1.92086730140003	-13.4147158585643	6.87438557172639	-10.8109137833907	-7.81416792479402	-3.49654141718559	-2.0885629478124	2.44337463359603	7.53305414799119	-4.49945568081013	-4.42573646513403	11.0641972955508	-4.89952027724762	1.90315438756988	3.98941495651567	5.99911939322715	-2.28510655058659	-0.215179769354597	2.04111786959206	-2.18037434617312	0.590215587025798	-0.0721870021909509	-1.75521619866949	0.448873844967851	1.18631171382291	-0.310865961600982	-0.694256170357384	1.55290996667335	-1.92138656894868	-4.31600051771734	0.904940512446534	-4.05716036708426	-0.10035102637757	-0.511566074365517	3.06962794759824	1.15380752421498	2.40633628123181	1.58031011757775	3.73708666028192	-0.079097586312005	-4.76121464589056	1.57191803002512	-1.91579406859783	-2.02238555077867	-1.19221228148637	-2.82582510593588	-7.62600559873175	-0.483707183556574	-2.42232599594491	4.73008630643455	10.7045810711365	-2.03133092314749	1.87076261044804	5.63081331988733	-1.33524854148719	-4.34386145032028	3.14122133252661	-10.6483541234233	8.50104290998018	-1.90734083023427	11.3282159687695	-19.3662846803026	-7.96975289604087	-77.6625117768809	-44.8416297913282	-23.0345723281256
252	-28.9861356332237	-32.2638750070049	4.13851720072264	-13.6619642649868	-22.6492447877136	-8.80531211740026	-5.87594048199869	-18.5186274388585	-12.5999833434556	-5.751126855907	-8.54248905749244	-0.677805812593566	-12.4303967712333	-7.33355472770687	3.37867551266427	-1.60263687780898	-7.11721625869959	-11.7334555997867	0.305090393694331	-0.218357484466935	-1.60462099138922	-4.89915753111025	-7.79904322427447	-2.93675268104014	-4.20356720880066	-4.25781346416279	-0.926112732201052	-1.85152755368156	-2.64137613364714	-3.60059744246487	-3.44883036871338	-3.29097218752175	0.997345773013535	-6.35347299347518	1.33163395703192	2.50307690892792	-1.38733529691559	-2.47947954859169	-4.32215667171592	-8.78391361901006	4.81999849372554	-2.38618757208241	-1.5668414549245	-7.53166712150503	-2.08737992785939	-6.28852976541777	-3.01662236269508	-0.618647693380977	-3.2321748846798	-2.37130440008666	-4.84234957856314	-2.27656967815744	-1.50269083327888	-9.96530674792006	-5.75569302261146	-6.31792123443448	-9.09270022926503	-10.0063932799875	0.0966626738416756	-9.17192797896388	0.444772717223059	-2.04245532926471	6.84182338660202	-0.813056941775898	-12.371270785981	-15.9659000604247	-31.6755704154577	-25.9537589537543	-24.7782969020301	-22.0351422041939	-64.3291742717272	-36.5789864200977	-40.6038737219117
254	9.38243991974302	9.80795820080946	-2.5487982920826	1.76637986897124	24.3491845757621	-0.344264810542767	17.5857586605864	6.6984563957758	5.36422851405694	2.84354510031399	8.38687357249998	0.55764896481926	3.59005269138242	-2.89880571200164	-1.49268740184659	9.65524460947748	1.48466267534799	-2.2189660217159	5.64172397436451	-3.8212470002174	3.14000201662755	4.81772974092733	3.0696642636077	-0.899668049882282	4.28249828486042	0.993128111238441	0.0605027261048904	1.496236299509	3.21739171263542	1.1766482458091	-1.44977484195598	1.82427834259952	2.5066484016451	8.22257445907099	-1.11468263553088	2.60474658479572	2.4433486347459	4.81408479318344	-0.931164712755277	-2.97013858531	6.74492477435526	-2.33010809508407	1.63031767623028	-1.12576566024162	-1.23106382811253	3.45038293003188	5.76188991230188	3.99181748149511	5.480668373746	3.12621561367634	7.465290724404	4.34767599383264	0.918101225075968	4.018871936452	-1.28057090887798	0.0766906211839452	9.10621800683943	-4.36810107409363	6.15027123827042	3.98007912588295	-1.40555514478573	-0.815381098730899	8.8306770397171	-6.96804987534149	7.13517860571712	8.27099342135093	4.79934570784604	15.7369099337158	42.5129259164044	-30.0744424205805	23.9706601617072	53.7331503551456	18.682171946772
256	-7.32825883212328	16.7564607858872	16.3121497022483	0.566622292871746	-6.19009260189922	7.99737559352418	6.12011165227905	-9.04586519649578	13.7061032164782	9.93751934268688	-7.74220448044941	9.12404764051537	0.199128391759784	5.75901974467289	4.57617574274783	4.30764480030132	6.12805423274238	5.42979309632336	4.32820387407708	5.50702890196149	-1.96530697209013	4.49313018892542	4.11455862001638	1.72970284100909	2.22362149981023	0.594267513932353	4.20892764894872	-0.880111616761516	1.02735572808131	2.52055167182816	1.97071990118586	0.205741346707119	2.14213998916348	1.37953982105157	0.746952094053503	-0.587022567481303	3.6745416817282	3.83428234081872	-5.23166338636553	3.75724716826539	1.463096738895	0.223406447934811	3.19432877898344	4.62849243816726	2.74385479382217	-0.919789038707385	5.24148857755739	-1.55483135483327	-6.26891921637493	0.349735219293254	3.1624473003269	6.23183200335856	0.955860564623359	3.77525848454559	0.993887417840888	2.25159901304721	-1.03559976541815	-0.213205154368887	3.87949312465952	9.50062134704924	1.03300150285946	1.55258003030227	0.332576683398908	1.50663016105688	5.17517944123472	0.966529806323114	7.01078072840075	-22.4398071661815	30.9452928559325	-76.8144705911031	68.223049949138	-6.20851073580809	109.550474383916
258	29.7985992315403	5.76243707435438	26.6334896750879	-2.5275541700117	9.75403870630845	-0.670014703343381	6.33405784149778	27.0071029646684	1.40222533130364	-0.610984136082692	6.13835272740218	11.1989261010252	6.55217105687261	-5.68196176206891	3.02105702385265	5.14360199780148	2.49994758410441	-0.685305117208399	5.02314203804363	-1.51249050381831	-3.41960430592174	2.38940716432865	1.73890261303832	-0.844601923397788	3.09078999076555	1.11814749058958	0.709373880531627	3.08031103826698	3.96239742675443	1.95235255839523	2.76706288570103	1.96012733917905	-0.685101392952396	5.42000024670639	5.86071687773608	5.59539618755312	6.71675221267625	9.65250501076465	3.82431408830461	3.82652265291471	3.08189530274858	5.65363330150777	7.37317501947194	2.9923074602886	6.41650537195196	2.06970832673272	1.96863763137889	1.70196150312081	2.48408721800041	1.64831762663988	2.12494856979792	3.97217600519096	0.681686042294726	4.68997184565973	8.9738094416735	0.476705474289455	-0.777593920052116	3.61154599847556	3.21329438990819	9.56098337549733	11.9100609284386	3.77093980737788	10.9999870220924	17.9700190726429	14.9276423042382	17.9040110124131	10.968541881628	12.3212105789806	53.8496475356109	79.6302250936328	-18.5697062763057	-6.75052563003599	48.5878752766676
260	-8.67944403323237	-6.64692506946503	-6.43408234002404	-28.7305341426164	-26.7530000956527	-11.5664395571715	-9.13306747170645	-6.01415066782717	-22.4144794116232	-11.775172489728	-10.2900329693533	-27.4349143303472	-15.6516480791447	0.669246752317112	-7.05315761522925	-12.0387743761502	-12.7526713349976	-3.33936062742622	-12.3225633024843	-6.10879190162898	-8.62140770934764	-11.787553820315	-8.26162180914125	-5.7975709957529	-6.84748084501898	-1.61740867153793	-4.86095547083598	-4.50030185404138	-5.84197096081941	-1.34753700398213	-2.41224035476766	-3.61328981210702	-8.50736283223427	-5.25427296154889	-4.86354341365036	-3.10295032075643	-0.638530489254866	-4.10933771520361	-9.1605695171425	-8.75512421823935	-9.43050453039967	-9.48245403019862	-5.40809870478628	-4.98124579097497	-5.00426046057124	-9.29051962052368	-5.02580217215786	-7.51063829802355	-7.02414545038939	-10.0541015883742	-9.19968694851454	-3.94333206158485	-11.2731606421759	1.93551618992282	-7.42526903505963	-3.15485177732123	-6.68445443939901	-5.16729779039384	-12.4651269144807	-7.95003113621774	-16.372905882433	-14.503853058193	-7.73138347164479	-17.2960735450014	-29.3550748140338	-40.0175036557121	-37.7578345740029	8.95702147685967	41.2299141233612	-29.383799016698	-36.3306762263384	-57.6756474399405	-172.989165124792
262	-15.2866016213123	0.68536728074078	-9.05500391193312	-3.57029023268527	-17.936054441536	-13.3306874492417	-16.0484733312095	-20.2751077252649	6.99579711243536	-4.4314106710193	7.87913980388894	-0.517885860540048	-3.82589464286889	6.36982425319453	-12.4291376094942	-6.1206306069334	-5.84347560361513	-5.84025016708316	-4.90781374545565	-3.29481111518414	-9.33286907126888	-3.11290118716132	-3.41760109218029	3.18825289962153	-6.388649310971	-1.30661499632792	-2.91530387743816	1.97213592304718	1.70810221021503	-0.993587842638468	-2.12164569110771	-2.45969276904234	-3.01102976196589	0.823116552076832	3.12547428456333	0.1911058173723	-3.97004697953051	0.249203888486017	5.19006551704686	6.16299099335932	0.806456685604063	0.0161117664488061	-1.08041834543926	-3.3257333977438	0.990389559835613	-6.81762891890049	-2.12086621118349	1.39816114002534	-6.46729689243625	-3.65945638080238	-2.54214827973089	-9.58149421655629	3.0437350145804	-2.44416602657194	-3.62326181558297	-3.39068054316224	-0.620560254865348	-4.1462811909008	5.05657145191843	-9.53995314364148	-1.86475858898426	3.79537185903724	-9.31468143554168	-8.17579610245939	-2.33700843291998	-23.5927228243189	7.5730079845254	-20.2619115797367	-12.2593001962834	54.7065596899581	3.47045996488179	13.0689926472668	-73.715145331153
264	4.31025149172833	12.1538833164682	20.8625153968144	2.71355829372062	-6.89124442451844	17.7972113082299	12.3594730832064	-9.70543648730721	-4.447603254685	-2.87146003661153	4.01420982655633	15.5808153783198	4.81891289643413	10.1422646044267	6.10628424785488	11.67192865619	-0.177663261733839	1.28259900474347	-0.779855406982079	8.87188419863903	3.74955880945734	6.23689065900808	-1.73249679986592	3.98927989231028	7.45635573417214	0.859973322721982	0.340605355479041	2.74490367872641	1.3834818581593	4.00625636220708	0.909758207844327	0.521602513973964	4.4982180186728	1.51970557885476	2.49258277841241	-1.10314686734674	-0.938775353204673	0.490574591112859	8.26697196033741	1.72256083576877	-1.70360796125199	6.92345068052368	0.544414584989468	2.96623492122751	9.69459797513148	4.01958105437466	4.50709193850976	3.75754398463036	1.08530926071771	4.47221068417786	6.10311721052071	-1.89197589312369	5.67674590642881	-2.1635493098138	2.20061241649498	5.66461435548067	-1.03197080519922	11.144854825862	14.573284409633	6.33312573237661	-1.06676891197872	12.362160614977	-3.39410947762439	8.56923159281852	15.9140546798088	14.4410392721945	17.5933334777764	94.5302621111645	-7.42783009000199	-7.99666134553823	20.8144737383713	-13.970918216124	34.0316491693686
