Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	324.182	-4.951433149293
600	325.318	-2.50275213303699
600	326.455	17.0735358415736
600	327.593	17.0843047668511
600	328.73	-10.3335210928379
600	329.868	24.1346686613655
600	331.006	-16.4589533689271
600	332.144	-17.3574713560651
600	333.282	3.44936915502816
600	334.421	-23.3453925802639
600	335.559	11.2780775978105
600	336.698	24.2879661612854
600	337.837	-17.4798499260114
600	338.977	13.900762792386
600	340.116	24.2994305894035
600	341.256	18.24814656509
600	342.396	17.3562364788992
600	343.537	10.4843203401952
600	344.677	5.28891171962773
600	345.818	7.87298518128579
600	346.959	-23.5564129639087
600	348.1	-7.83830568864072
600	349.241	9.68976866553268
600	350.382	8.01896786043415
600	351.524	9.76619223047531
600	352.666	4.50640485834643
600	353.808	-10.7100767246914
600	354.951	40.1660093037944
600	356.093	13.4283446458076
600	357.236	7.10390090346229
600	358.379	20.6506199946877
600	359.522	7.11354144997257
600	360.666	-30.7063264695235
600	361.809	-24.2869971910265
600	362.953	-37.0862432770392
600	364.097	-10.0055540582937
600	365.241	-20.7485278521096
600	366.386	0.824722469519216
600	367.531	15.1720208108681
600	368.675	-11.563284813091
600	369.82	40.7828193886864
600	370.966	48.8395498063467
600	372.111	-0.972768834196147
600	373.257	-17.771084398701
600	374.403	24.6446478347127
600	375.549	-26.1209711298129
600	376.695	-2.55280221906746
600	377.842	-21.372274150262
600	378.988	4.22781355079048
600	380.135	-13.4525618010853
600	381.282	-8.47512239477345
600	382.43	-32.8740584038846
600	383.577	-10.8831239379069
600	384.725	10.7585679340282
600	385.873	5.78147616316815
600	387.021	16.3553797853009
600	388.169	7.17760466067247
600	389.318	10.2921793375618
600	390.467	2.25692606181761
600	391.616	-10.9964489003425
600	392.765	13.9520785448327
600	393.914	7.62780322461662
600	395.064	-50.2768662277901
600	396.213	-20.0813689431971
600	397.363	-21.4025969502905
600	398.513	-7.92270606523262
600	399.664	24.045128385823
600	400.814	11.2704531273614
600	401.965	14.6799342118675
600	403.116	23.720055596871
600	404.267	-6.99234522795129
600	405.418	27.8404272170056
600	406.57	35.3074349825801
600	407.721	2.01572915202416
600	408.873	2.70501622035515
600	410.025	6.18585727990027
600	411.178	-1.42605348555665
600	412.33	-22.2351470150577
600	413.483	-24.2260877569664
600	414.636	-4.73221183402541
600	415.789	-17.8906542345023
600	416.942	15.1596597638758
600	418.095	4.00346806148003
600	419.249	-15.6026052032745
600	420.403	7.20106309229491
600	421.557	11.6563554610151
600	422.711	-20.5952878967598
600	423.865	-5.17762629028574
600	425.02	1.85562827377795
600	426.175	0.65680963908755
600	427.33	-5.73866912548048
600	428.485	1.91802442939588
600	429.64	15.6492387244161
600	430.796	5.01165177955131
600	431.951	-5.59486850126104
600	433.107	-3.08947567939289
600	434.263	-21.1137516212541
600	435.419	-14.9732679774035
600	436.576	12.4302640628299
600	437.733	9.8286120383066
600	438.889	5.53518821692058
600	440.046	0.0678723210504923
600	441.204	10.3835041084704
600	442.361	7.96723168567535
600	443.518	-3.09880010348675
600	444.676	20.7546540139044
600	445.834	14.4964938806301
600	446.992	8.98019723440522
600	448.151	-9.62421771866739
600	449.309	11.3216768153157
600	450.468	-0.603132336058548
600	451.627	-14.2782616509551
600	452.786	-6.50014589263054
600	453.945	2.37183485722304
600	455.104	-4.08278841723084
600	456.264	-1.19074221115966
600	457.423	-8.76996818357376
600	458.583	4.68670888607138
600	459.743	9.3437607739944
600	460.904	17.5340310337072
600	462.064	20.3218602134557
600	463.225	-6.96380604512982
600	464.386	16.2541762204299
600	465.547	7.50343882056446
600	466.708	-18.3698598179672
600	467.869	6.32968068160771
600	469.031	8.57601728033535
600	470.192	6.29823160210636
600	471.354	12.5355732292435
600	472.516	-6.84311970491861
600	473.678	19.9019714212094
600	474.841	-9.05877241255265
600	476.003	1.59913456167377
600	477.166	3.84394342419523
600	478.329	8.51581603033946
600	479.492	-12.3898294560717
600	480.655	17.4506751591393
600	481.819	6.74320585420353
600	482.982	13.4809131573524
600	484.146	-3.37621218326734
600	485.31	-20.3500288149027
600	486.474	-0.614262282007882
600	487.638	-0.0219586030519592
600	488.803	-2.27361690538637
600	489.967	-7.31532295394203
600	491.132	-7.35526543083794
600	492.297	20.375998029768
600	493.462	-15.2622963343719
600	494.627	9.04584892521128
600	495.793	-13.4513900818067
600	496.959	12.4220962812183
600	498.124	18.6832742477628
600	499.29	15.2206973102239
600	500.456	-2.26219025515609
600	501.623	-3.9516479499839
600	502.789	-2.27161161633717
600	503.956	3.40196585512546
600	505.122	3.30522678302269
600	506.289	-12.8939274133642
600	507.456	-0.565917603743177
600	508.624	12.2687603150553
600	509.791	-4.46131130847073
600	510.959	-0.495026662205126
600	512.126	-1.08887277769375
600	513.294	-0.0179796085804669
600	514.462	3.92720766053598
600	515.631	12.7871020607537
600	516.799	7.74852157053632
600	517.968	16.0889379477943
600	519.136	-11.0808984864851
600	520.305	-11.597553329547
600	521.474	-2.73535376319971
600	522.643	6.08434953302405
600	523.813	2.74599462820425
600	524.982	3.85339953227797
600	526.152	2.73334812979769
600	527.322	3.28474430155921
600	528.492	3.30885382112299
600	529.662	0.564775376632801
600	530.832	-5.98807334505025
600	532.003	-38.567674503281
600	533.173	-9.37220304897234
600	534.344	3.88489843654555
600	535.515	8.42273933562391
600	536.686	11.1599283660078
600	537.857	21.7773880645604
600	539.028	-1.7008606180199
600	540.2	-0.515350945638365
600	541.372	-0.579848414127466
600	542.543	2.80598079682126
600	543.715	-7.91991528854005
600	544.887	5.59327547537538
600	546.06	-5.13631626098221
600	547.232	9.61963585293493
600	548.405	-1.22207594488071
600	549.577	-2.28116640068306
600	550.75	-11.3526004482249
600	551.923	-11.9652320405668
600	553.096	-4.0392600379646
600	554.27	-0.557472434545109
600	555.443	2.26547429798599
600	556.617	-1.70296330422199
600	557.791	-12.0311847390586
600	558.964	-16.7088992653551
600	560.138	-8.06846755650118
600	561.313	-1.73628856802437
600	562.487	8.13859414037763
600	563.661	-6.40991798675726
600	564.836	-1.13685489983365
600	566.011	-0.0491374645202809
600	567.186	1.17536495642625
600	568.361	1.73118982085686
600	569.536	-0.595354823106613
600	570.711	-4.00822311967153
600	571.887	4.7283378903659
600	573.062	2.96016072666119
600	574.238	17.1914285476752
600	575.414	-11.3725864585577
600	576.59	-2.34654096430472
600	577.766	-16.1520087019724
600	578.942	-10.1429826081428
600	580.119	-3.60588161280537
600	581.295	-2.43665546155276
600	582.472	18.0636630985247
600	583.649	24.7706783781805
600	584.826	-0.0117430693104852
600	586.003	-5.43083624996866
600	587.18	4.84663417029013
600	588.358	15.1822739421276
600	589.535	5.53947479959503
600	590.713	11.6624163686941
600	591.891	16.4903674528172
600	593.069	-7.31458510954049
600	594.247	71.855995068228
600	595.425	144.93842353552
600	596.603	329.972112664812
600	597.782	570.548419145597
600	598.96	806.307168822868
600	600.139	997.177836772227
600	601.318	1022.62754923584
600	602.497	1020.39970787319
600	603.676	833.914051287019
600	604.855	556.953396375787
600	606.035	340.091390902932
600	607.214	127.815210244399
600	608.394	31.5865418268399
600	609.574	-6.88093117040678
600	610.753	20.8514360266103
600	611.933	-13.9233479978422
600	613.114	22.877970805584
600	614.294	-19.6860704736745
600	615.474	26.1540287119743
600	616.655	11.4934682560847
600	617.835	12.8560777781991
600	619.016	2.56427732736208
600	620.197	-7.08113404328034
600	621.378	-9.69317308322973
600	622.559	-2.61351889757576
600	623.741	8.99584259481185
600	624.922	12.9578386237084
600	626.103	14.3658364845123
600	627.285	11.7318728898964
600	628.467	5.34769188262514
600	629.649	5.92343564016547
600	630.831	-18.3530057356456
600	632.013	-13.7870263873571
600	633.195	-13.8600842915954
600	634.377	-5.86737145538204
600	635.56	13.1607208791738
600	636.742	-5.28302022289125
600	637.925	-0.616755811246778
600	639.108	-9.93111356422127
600	640.291	15.3117758936504
600	641.474	24.5960555443053
600	642.657	-4.64507130239755
600	643.84	4.01676959339456
600	645.024	-1.41651244394534
600	646.207	-0.710059330687227
600	647.391	37.8224811569304
600	648.575	9.47921653009936
600	649.758	5.4469592009699
600	650.942	15.7201062315839
600	652.126	-12.3328086861403
600	653.311	-21.9775501223414
600	654.495	6.18515086796666
600	655.679	-4.05088605327627
600	656.864	0.0314661077581953
600	658.048	-0.710807045357875
600	659.233	20.2109751766613
600	660.418	7.00886612562791
600	661.603	5.53963870512343
600	662.788	1.40781142340956
600	663.973	3.49431224551787
600	665.158	-9.81473664523529
600	666.344	-2.81132247209262
600	667.529	22.7483913848192
600	668.715	-10.6322613312951
600	669.901	-10.7060601314839
600	671.086	5.01413662751167
600	672.272	2.89074646404345
600	673.458	16.4812334895226
600	674.644	-0.650705312617921
600	675.831	-0.670101718764361
600	677.017	-10.8511190914027
600	678.203	-3.54847969736942
600	679.39	-5.10909032088419
600	680.577	21.6408549014273
600	681.763	-3.67910057983737
600	682.95	22.6209526208803
600	684.137	34.3479454049141
600	685.324	8.05204377009635
600	686.511	-9.53406240937434
600	687.698	-22.0920299434677
600	688.886	4.34775631071838
600	690.073	-2.15980824986276
600	691.261	-7.38009644641554
600	692.448	-17.8511528245957
600	693.636	-8.88665705093184
600	694.824	13.5011188048627
600	696.012	1.44728090928813
600	697.2	23.9416921157534
600	698.388	2.24997871489308
600	699.576	14.3698834941269
600	700.764	-9.83844195431068
600	701.953	-23.5612963543727
600	703.141	-19.7741093768629
600	704.33	-6.12701949189018
600	705.518	0.00495760016330205
600	706.707	0.671848598283628
600	707.896	13.1003586945681
600	709.085	3.82273521243243
600	710.274	17.8700467192783
600	711.463	34.4113415423404
600	712.652	7.88655853984563
600	713.842	18.9341582022424
600	715.031	14.9250464451581
600	716.22	5.52978187120752
600	717.41	1.57461652001813
600	718.6	29.4047655629473
600	719.789	-15.8586128921108
600	720.979	-17.5725979976467
600	722.169	24.777107380487
600	723.359	-9.60024641551121
600	724.549	27.2569105654562
600	725.739	13.7507642735007
600	726.929	25.8799786858754
600	728.12	7.33096422239699
600	729.31	-16.1366972716174
600	730.501	18.7933080103548
600	731.691	-1.6148620362198
600	732.882	14.8213302232761
600	734.072	-7.43896181776068
600	735.263	-18.181231369067
600	736.454	15.7288834673581
600	737.645	49.9281047276673
600	738.836	-2.39940339944753
600	740.027	-3.31603750232962
600	741.218	13.3683356915707
600	742.41	7.55463809356644
600	743.601	-10.1794838318497
600	744.793	26.1786534643095
600	745.984	10.2179542358782
600	747.176	-8.49517488804038
600	748.367	5.08608923325277
600	749.559	10.3659972796615
600	750.751	5.14246626876194
600	751.943	-19.9653322326581
600	753.135	-6.89137023180918
600	754.327	17.6540433135855
600	755.519	-3.44061493973421
600	756.711	7.06414785544902
600	757.903	-16.953864181468
600	759.095	-3.61484671239716
600	760.288	0.904664664785405
600	761.48	-6.40819642826068
600	762.673	-3.59273714797397
600	763.865	11.0717208450284
600	765.058	-26.7950958366795
600	766.251	-17.5542235249173
600	767.443	27.6487096947664
600	768.636	14.9323498078461
600	769.829	2.73669193702332
600	771.022	24.291391231283
600	772.215	-0.808258161577296
600	773.408	-12.2298162592386
600	774.602	-25.6715090683268
600	775.795	-10.5419108291932
600	776.988	-37.401377224426
600	778.182	-16.4105059728085
600	779.375	-2.90180720376316
600	780.568	-16.4248774675455
600	781.762	-1.83482830353737
600	782.956	14.5521974648275
600	784.149	22.7081801760185
600	785.343	1.94494543128321
600	786.537	24.6852592062157
600	787.731	-0.116468811588099
600	788.925	-9.9213298399156
600	790.119	-13.8970305064205
600	791.313	-29.1796700001377
600	792.507	-8.11159789786454
600	793.701	-12.2326179225339
600	794.895	14.1595789341862
600	796.089	27.2966981759185
600	797.284	-20.0118357440306
600	798.478	20.3680248466196
600	799.673	16.6139531237334
600	800.867	13.840228745733
600	802.062	-2.67393794243218
600	803.256	-11.3738724528274
600	804.451	9.46782023112706
600	805.646	-15.5779715218712
600	806.84	-19.08711896326
600	808.035	-5.19639738385844
600	809.23	-4.30508473638105
600	810.425	-7.73568776984091
600	811.62	-10.3927947677169
600	812.815	5.16273549474601
600	814.01	-19.1320014820766
600	815.205	5.13468392048566
600	816.4	11.1550701735966
600	817.595	8.64944167672659
600	818.79	10.5106113796104
600	819.986	-7.78057028865748
600	821.181	-9.49587180538741
600	822.376	-1.79384592465893
600	823.572	18.1228722227057
600	824.767	18.2575197791554
600	825.963	13.0218501913325
600	827.158	25.1467774203355
600	828.354	51.1287643396277
600	829.55	-7.75251871439713
595	247.409	12.2047241818921
595	248.53	12.2914880241947
595	249.652	-5.5524740160194
595	250.774	-5.36791459909272
595	251.895	-23.1434849566757
595	253.018	-5.20707350130137
595	254.14	-4.54740663143483
595	255.263	18.0588633009145
595	256.386	18.3122471177119
595	257.509	9.95156122321234
595	258.632	-6.14688103212313
595	259.756	-5.53366994724539
595	260.88	-8.81254438899567
595	262.004	13.6669883080113
595	263.128	4.01175576000021
595	264.252	10.0233653947178
595	265.377	35.3614480548583
595	266.502	-5.16007402048922
595	267.627	-20.7958230223294
595	268.753	-16.5723810993033
595	269.879	2.54662193485608
595	271.005	18.4149746798305
595	272.131	28.0842635266492
595	273.257	-10.551095798804
595	274.384	26.3317643676436
595	275.511	11.3233980052871
595	276.638	4.33757072366997
595	277.765	6.1405594511096
595	278.893	19.0332231932444
595	280.02	-34.6835546627827
595	281.149	-6.86366414688713
595	282.277	-15.1793088238529
595	283.405	8.48544432564359
595	284.534	3.42216700781584
595	285.663	22.4467259591888
595	286.792	13.2131531529605
595	287.922	-7.44711457647482
595	289.051	-14.7147759887168
595	290.181	-23.5049164674921
595	291.311	11.2401478285665
595	292.441	22.4368543465173
595	293.572	15.1627390520411
595	294.703	-15.8602318167488
595	295.834	4.69999578802345
595	296.965	3.04235831922022
595	298.096	-3.94541518898921
595	299.228	8.52665327819333
595	300.36	15.4529817967085
595	301.492	22.3073965724548
595	302.624	3.98076901804956
595	303.757	25.2982727934669
595	304.89	-15.2347931399173
595	306.023	-9.17477118542712
595	307.156	23.795770817676
595	308.29	16.6865481921531
595	309.423	-12.2306886339617
595	310.557	19.1283339242416
595	311.691	-12.3288273885695
595	312.826	12.142772630159
595	313.96	-6.25490909958427
595	315.095	9.12905896048546
595	316.23	14.499170798442
595	317.365	-13.7361598435831
595	318.501	14.5525966724506
595	319.637	0.693337195620989
595	320.773	-9.16462407790505
595	321.909	-4.66275548882586
595	323.045	-7.02507750174347
595	324.182	-20.4566270468479
595	325.318	-4.75140900237533
595	326.455	4.88946661718918
595	327.593	16.9297632524698
595	328.73	4.92191152607626
595	329.868	26.854259414558
595	331.006	-13.0974804358974
595	332.144	-23.6342402818018
595	333.282	-8.98517151779154
595	334.421	-9.71827297578255
595	335.559	21.2373453442413
595	336.698	7.33339141865894
595	337.837	-5.07348875685303
595	338.977	-10.7184957746147
595	340.116	-0.870785643771758
595	341.256	-9.82962947407225
595	342.396	10.6281128464426
595	343.537	7.3952510748873
595	344.677	-2.40264378550558
595	345.818	18.7950952688324
595	346.959	-8.25386565397113
595	348.1	18.1422708824907
595	349.241	0.811474103966976
595	350.382	13.2551898058454
595	351.524	-7.48975768086089
595	352.666	12.6450021289359
595	353.808	4.94485988698443
595	354.951	14.376880740032
595	356.093	8.37072894389248
595	357.236	-5.14384758924964
595	358.379	11.8473917183829
595	359.522	-0.108477925152403
595	360.666	-36.4292541283523
595	361.809	-11.0054626228376
595	362.953	-32.2165414389988
595	364.097	-5.99202387661872
595	365.241	-20.2937996354418
595	366.386	-5.10519270720499
595	367.531	18.4852727054143
595	368.675	-2.44595533345598
595	369.82	31.6273410083702
595	370.966	22.4555708547674
595	372.111	16.458535404161
595	373.257	4.10577121053334
595	374.403	34.7940586007432
595	375.549	-26.2491712839557
595	376.695	23.585347920097
595	377.842	-20.1051936820203
595	378.988	4.76419906543213
595	380.135	-44.2596043862763
595	381.282	-22.1955077462338
595	382.43	-20.5921964467514
595	383.577	5.5503608324648
595	384.725	0.0277120988277932
595	385.873	-12.3719731811124
595	387.021	-9.92942957067856
595	388.169	10.5898148772367
595	389.318	15.6831045624816
595	390.467	3.02935647525351
595	391.616	2.91888430037425
595	392.765	13.070188780806
595	393.914	5.73939823017356
595	395.064	-12.6846456340939
595	396.213	-15.3116801189204
595	397.363	-0.69495415805926
595	398.513	0.004823138193638
595	399.664	15.2750297303826
595	400.814	7.22782795288003
595	401.965	-8.61986813385356
595	403.116	-7.22754678792202
595	404.267	-7.12865742527138
595	405.418	19.6564213818508
595	406.57	16.9042018398371
595	407.721	-5.86737759902938
595	408.873	-3.92699503295971
595	410.025	3.82793432436407
595	411.178	15.8839398455905
595	412.33	-20.9478601079147
595	413.483	-12.6391299800922
595	414.636	-4.31030378341661
595	415.789	-4.97733928891564
595	416.942	-8.77635922041214
595	418.095	1.25670986993068
595	419.249	-20.8535942296172
595	420.403	-15.8118062613885
595	421.557	14.5646672395954
595	422.711	4.84487442676356
595	423.865	4.79402517546491
595	425.02	4.81929360752852
595	426.175	17.3024569351947
595	427.33	-7.16487362816716
595	428.485	-0.558232544442828
595	429.64	12.9364043376946
595	430.796	-7.67438154848054
595	431.951	-18.7826407853053
595	433.107	12.3186701158778
595	434.263	-4.1469744141305
595	435.419	-5.87892383067023
595	436.576	8.16618657418898
595	437.733	14.4525874257235
595	438.889	5.77491747091639
595	440.046	6.43150837227055
595	441.204	10.3218322131043
595	442.361	2.4023762745915
595	443.518	14.8733338539572
595	444.676	9.14275193398438
595	445.834	7.90481879532892
595	446.992	-4.56487104604405
595	448.151	-6.81158317410212
595	449.309	-6.71632612559852
595	450.468	2.22821186309848
595	451.627	6.66571756764259
595	452.786	7.80683501480994
595	453.945	4.48388744606427
595	455.104	7.23745843491059
595	456.264	-7.79289963913524
595	457.423	-10.4060333232987
595	458.583	-4.98588863741929
595	459.743	1.62995787003331
595	460.904	2.81459993446584
595	462.064	10.9227280155212
595	463.225	0.011646273634407
595	464.386	10.3560552661449
595	465.547	6.52640412864557
595	466.708	5.99494001273273
595	467.869	13.4619060087927
595	469.031	-4.78983406904162
595	470.192	11.2363567578594
595	471.354	-4.80529988639064
595	472.516	-11.2857029140904
595	473.678	29.3114958406171
595	474.841	-7.94021151721467
595	476.003	-6.92519842677833
595	477.166	0.472259294525354
595	478.329	12.168191642605
595	479.492	2.62402606065704
595	480.655	15.3377356345504
595	481.819	10.1098713564299
595	482.982	1.52032220943177
595	484.146	-15.8601957977802
595	485.31	-2.69946186325043
595	486.474	-11.6721026967994
595	487.638	1.60135316818701
595	488.803	-7.40729165706219
595	489.967	-1.60098057129541
595	491.132	0.48808538934434
595	492.297	13.7971094485338
595	493.462	-1.0717753791284
595	494.627	10.1428355335165
595	495.793	2.70089722892459
595	496.959	6.84851974068471
595	498.124	2.13277471895726
595	499.29	12.7089730048373
595	500.456	3.16046767543944
595	501.623	-6.87399985771226
595	502.789	-2.68079940184186
595	503.956	1.57627376215193
595	505.122	14.7996203833987
595	506.289	-27.4383483816605
595	507.456	-1.1089983054467
595	508.624	2.59648671713644
595	509.791	5.77104464545371
595	510.959	4.76251591817977
595	512.126	-6.28243972423557
595	513.294	-0.508406961582737
595	514.462	-15.5969613132765
595	515.631	-1.10609760865732
595	516.799	17.6926748416396
595	517.968	2.09290141126744
595	519.136	0.495213480890366
595	520.305	-18.132224349011
595	521.474	8.31683603321915
595	522.643	-10.864551640879
595	523.813	8.2983547370273
595	524.982	10.8932958123602
595	526.152	-2.04752671880885
595	527.322	8.2718713303681
595	528.492	-1.53201422707459
595	529.662	3.07798896772695
595	530.832	-13.9350939338592
595	532.003	-32.1848882720947
595	533.173	-16.0755761738346
595	534.344	-9.76896545418134
595	535.515	12.5351177295734
595	536.686	-4.67764668312794
595	537.857	-2.09806975507708
595	539.028	-14.158580255817
595	540.2	-7.37745498351116
595	541.372	4.24487288618993
595	542.543	15.9058919977613
595	543.715	5.24355367923929
595	544.887	11.633453688891
595	546.06	-8.53659738237183
595	547.232	8.46742839520839
595	548.405	-10.1313562409565
595	549.577	3.70136481201551
595	550.75	8.5324993474292
595	551.923	3.19256578810543
595	553.096	4.80053945669837
595	554.27	-11.2489459262464
595	555.443	-9.69603668761014
595	556.617	-2.63650192480537
595	557.791	-23.653650908847
595	558.964	-8.67314661225306
595	560.138	-11.8500209424368
595	561.313	5.43391004385107
595	562.487	6.00031169818606
595	563.661	1.64346731110763
595	564.836	-2.18513213516699
595	566.011	19.7335042922626
595	567.186	-11.5150791415181
595	568.361	5.95510598825854
595	569.536	4.39047959572041
595	570.711	-2.69064668305713
595	571.887	-4.97050904040537
595	573.062	-3.35400601624496
595	574.238	-0.523786775749776
595	575.414	-1.70696974011331
595	576.59	-10.0539891844946
595	577.766	-5.62489728202686
595	578.942	-14.6113272446174
595	580.119	1.12614731165682
595	581.295	7.8681412222639
595	582.472	5.11684148849911
595	583.649	26.6443161888169
595	584.826	11.3833586755197
595	586.003	-7.96865088996814
595	587.18	23.3497166878887
595	588.358	30.9754477809255
595	589.535	81.6514222312396
595	590.713	245.833971714542
595	591.891	482.691459727144
595	593.069	759.696577618921
595	594.247	1046.15535141866
595	595.425	1189.18653180882
595	596.603	1185.60221382446
595	597.782	1011.76854819311
595	598.96	803.635918087859
595	600.139	492.706105354686
595	601.318	271.745298391472
595	602.497	118.91822869364
595	603.676	37.4842537284666
595	604.855	2.39001188679445
595	606.035	-20.5432376618864
595	607.214	-22.3980958249905
595	608.394	-12.9941025341221
595	609.574	-8.8647788825604
595	610.753	1.13331218545418
595	611.933	-0.654759478804909
595	613.114	4.7911398158887
595	614.294	4.73143853596486
595	615.474	17.4112356980499
595	616.655	16.2013115356712
595	617.835	6.12306885914257
595	619.016	4.26412277610713
595	620.197	-4.83994897931574
595	621.378	10.3433211903906
595	622.559	-8.52052906813815
595	623.741	15.267718231201
595	624.922	13.5005394615963
595	626.103	0.0304386778043853
595	627.285	4.26001563364151
595	628.467	12.9035485737729
595	629.649	3.08089353404061
595	630.831	11.070749488054
595	632.013	-22.2022909101469
595	633.195	-5.59299544191854
595	634.377	-3.65817389276119
595	635.56	10.5155212428367
595	636.742	-0.62738548297727
595	637.925	2.53930881965578
595	639.108	14.8662576559156
595	640.291	15.6373088146982
595	641.474	9.39976582171156
595	642.657	1.27964689424481
595	643.84	-3.05795136520733
595	645.024	16.2857697119055
595	646.207	4.44056826939668
595	647.391	24.7062664597462
595	648.575	-10.8311123804933
595	649.758	4.44983912546804
595	650.942	-2.57993678546265
595	652.126	0.595272777691835
595	653.311	-6.41728807181151
595	654.495	3.90395286178117
595	655.679	-16.1952032316005
595	656.864	-8.46600296599446
595	658.048	0.687641922238087
595	659.233	5.28965281130101
595	660.418	12.5152496044673
595	661.603	15.1841855626058
595	662.788	8.56903718180901
595	663.973	8.63167566669755
595	665.158	5.31844756181035
595	666.344	-0.0330725441803521
595	667.529	8.70517577325397
595	668.715	3.92984117325071
595	669.901	-6.05479074842945
595	671.086	-4.01048259239619
595	672.272	8.07321416673145
595	673.458	-4.00082941665266
595	674.644	5.46343974220061
595	675.831	-10.0603188087787
595	677.017	-27.7633246967577
595	678.203	-14.1588390605822
595	679.39	-16.3036511072672
595	680.577	3.40301669752587
595	681.763	-9.59204064233899
595	682.95	2.79425604651391
595	684.137	30.8473414882201
595	685.324	-15.863596825431
595	686.511	8.9538074439746
595	687.698	-8.34246671465612
595	688.886	29.8108475970052
595	690.073	4.20435281741315
595	691.261	13.2440371869462
595	692.448	37.5197925337366
595	693.636	16.0861759027283
595	694.824	-0.688999019380893
595	696.012	-2.8546859209012
595	697.2	29.5875299547091
595	698.388	16.2220178036762
595	699.576	16.3529337240603
595	700.764	-2.83191469753396
595	701.953	-27.8310121182332
595	703.141	-19.2745387261231
595	704.33	-2.83014704346348
595	705.518	-4.26689734907358
595	706.707	-1.4959052455615
595	707.896	18.1422883669926
595	709.085	20.315293996714
595	710.274	10.9495697821544
595	711.463	-6.47025910398776
595	712.652	-2.93259468753634
595	713.842	10.4248243879851
595	715.031	35.4435180147945
595	716.22	-2.22961192787587
595	717.41	5.84328348399277
595	718.6	6.62704592073126
595	719.789	-15.7310874389212
595	720.979	-5.23508803430203
595	722.169	11.2911732969539
595	723.359	-15.0099999989275
595	724.549	4.45817883861931
595	725.739	2.32926367472529
595	726.929	13.6252440682883
595	728.12	22.1126926271439
595	729.31	6.12124345631327
595	730.501	10.7920228186406
595	731.691	-1.50884390505975
595	732.882	5.5145441030067
595	734.072	-13.8915425953238
595	735.263	-1.60479395970995
595	736.454	8.57091349485483
595	737.645	14.9411077824783
595	738.836	-7.83214575746798
595	740.027	-6.21306620942479
595	741.218	18.8997368820579
595	742.41	33.3165666884124
595	743.601	-1.59230774247107
595	744.793	31.7143274678573
595	745.984	32.6893120985591
595	747.176	20.8038769928383
595	748.367	-10.489156764839
595	749.559	3.21480349502027
595	750.751	-2.51980432011687
595	751.943	-8.10679188979977
595	753.135	3.35429959324575
595	754.327	7.52080370638335
595	755.519	-27.3417109855496
595	756.711	1.63722283006364
595	757.903	-18.420793653343
595	759.095	-0.799661354794931
595	760.288	-13.4852061562194
595	761.48	-18.7133839387628
595	762.673	-8.44631128579104
595	763.865	22.3867095645874
595	765.058	-15.668933064933
595	766.251	-11.3008381558614
595	767.443	14.7048030542052
595	768.636	7.02170458697899
595	769.829	14.8723423337171
595	771.022	14.9013722646433
595	772.215	-5.31708669404856
595	773.408	9.78734334471114
595	774.602	-31.311225656704
595	775.795	31.2968642944423
595	776.988	-36.9192857429938
595	778.182	-10.7539625588419
595	779.375	-17.1769941861717
595	780.568	0.0838068376967858
595	781.762	1.86910274030665
595	782.956	2.78189081466086
595	784.149	-10.1733202179351
595	785.343	4.63638810349903
595	786.537	-1.08127219946535
595	787.731	4.53410235068006
595	788.925	9.41274693848827
