wavelength	S-Sdark	Sdark	I	Idark	Wavelength	R	Rdark	Mcorrect	XCorrect	Sc	Ic	Rc	Sc/Rc
nm	counts	counts			nm	uA	uA			counts*Mcorrect		uA*Xcorrect	counts/uA
	Raw CCD Data	Dark Offset CCD				Linear interp of B	Dark Offset Ref	interpolated	Linear interp of B	Dark Corrected CCD		Dark Corrected Ref	Fully Corrected Emission Spectrum
502.789	27	4148						0.649416565477848		17.5342472679019			4.08920238593098
503.956	104	4345						0.649767102003098		67.5757786083221			15.7595037240147
505.122	-26	4145						0.650098850846291		-16.9025701220036			-3.94188749680688
506.289	48	3950						0.648488202512264		31.1274337205887			7.25930085810695
507.456	-55	4694						0.647146306037903		-35.5930468320847			-8.30073682688116
508.624	14	4052						0.646195837974548		9.04674173164368			2.10981157666572
509.791	-44	4487						0.645996826291084		-28.4238603568077			-6.62879425689398
510.959	5	3730						0.644661892831326		3.22330946415663			0.7517154600387
512.126	80	4021						0.64321480345726		51.4571842765808			12.0004490356581
513.294	-15	3889						0.640948290944099		-9.61422436416149			-2.24215551475505
514.462	-23	5940						0.641556780338287		-14.7558059477806			-3.44123565534839
515.631	12	3699						0.641125580251217		7.6935069630146			1.79422056439953
516.799	-25	3720						0.640242144465446		-16.0060536116362			-3.73280880656097
517.968	59	4479						0.639801183223724		37.7482698101997			8.80336136557207
519.136	33	3667						0.638278660774231		21.0631958055496			4.91219664165779
520.305	63	4052						0.638359197080135		40.2166294160485			9.37901322192805
521.474	17	3914						0.637871239900589		10.84381107831			2.52891027806955
522.643	18	4012						0.636972936213017		11.4655128518343			2.67389878751569
523.813	19	4270						0.637018994748592		12.1033609002233			2.82265280709132
524.982	1	4015						0.636499651432037		0.636499651432037			0.148439556800636
526.152	45	4065						0.634911574840546		28.5710208678246			6.66311390025082
527.322	-59	4353						0.635550410628319		-37.4974742270708			-8.74487274719897
528.492	-68	3760						0.636072457551956		-43.252927113533			-10.0871152350483
529.662	49	3825						0.633644522190094		31.0485815873146			7.24091156961377
530.832	-31	4071						0.63472258234024		-19.6764000525475			-4.58877879455371
532.003	49	3727						0.63611277794838		31.1695261194706			7.26911732386722
533.173	69	3967						0.637413509607315		43.9815321629047			10.2570349048677
534.344	71	4213						0.638154316902161		45.3089565000534			10.5666066066736
535.515	3	4042						0.640742622613907		1.92222786784172			0.448287209789185
536.686	26	3542						0.643246664643288		16.7244132807255			3.90033912753312
537.857	19	4246						0.644801661491394		12.2512315683365			2.85713806782817
539.028	103	4402						0.646947417974472		66.6355840513706			15.5402387754381
540.2	33	3939						0.647476816177368		21.3667349338532			4.98298570426867
541.372	39	4156						0.650555577516556		25.3716675231457			5.91698530227864
542.543	16	3552						0.651782942414284		10.4285270786285			2.43206093538661
543.715	54	3768						0.651083972454071		35.1585345125198			8.19940320321695
544.887	31	3932						0.65258925640583		20.2302669485807			4.71794737522575
546.06	13	3443						0.65589003443718		8.52657044768333			1.98850122766903
547.232	75	3656						0.656999234199524		49.2749425649643			11.4915233955962
548.405	52	3744						0.656617149412632		34.1440917694569			7.96282266332019
549.577	60	3936						0.656359051525593		39.3815430915356			9.1842608074969
550.75	58	3333						0.657327950000763		38.1250211000443			8.89122440581532
551.923	46	3715						0.658800621747971		30.3048286004066			7.06745921422383
553.096	29	3601						0.658052548408508		19.0835239038467			4.45051277578559
554.27	15	3925						0.658616010546684		9.87924015820026			2.30396046142514
555.443	-33	4149						0.660372032523155		-21.7922770732641			-5.08222737145897
556.617	-32	3823						0.661871314406395		-21.1798820610046			-4.93940931334661
557.791	45	3674						0.663867437303066		29.874034678638			6.96699276671537
558.964	22	3867						0.665494206666946		14.6408725466728			3.41443177087862
560.138	45	3123						0.664522175550461		29.9034978997707			6.97386395270428
561.313	42	3770						0.66610877507925		27.9765685533285			6.52448030020975
562.487	3	3947						0.66906122225523		2.00718366676569			0.468099948274659
563.661	50	3841						0.669483950138092		33.4741975069046			7.80659507197301
564.836	43	3855						0.671558620929718		28.8770206999779			6.73447682930147
566.011	27	3570						0.673724213838577		18.1905537736416			4.24226114506492
567.186	-7	3652						0.674197879076004		-4.71938515353203			-1.10061873401764
568.361	34	4130						0.675788903951645		22.9768227343559			5.35847800654884
569.536	16	4258						0.676468836307526		10.8235013809204			2.52417380653735
570.711	90	3719						0.678419267773628		61.0577340996265			14.2394154790317
571.887	38	3681						0.68189245980978		25.9119134727716			6.04297731051523
573.062	-30	3877						0.683145074248314		-20.4943522274494			-4.77953531429947
574.238	-11	3752						0.685325282692909		-7.538578109622			-1.7580892479385
575.414	7	3733						0.6872555154562		4.8107886081934			1.12193514521984
576.59	53	3510						0.689641579985619		36.5510037392378			8.52414417425675
577.766	43	3419						0.691481892704964		29.7337213863134			6.93426997907671
578.942	1	3786						0.692742626428604		0.692742626428604			0.161556111166151
580.119	47	3456						0.694669529855251		32.6494679031968			7.61425797237003
581.295	37	3771						0.695484412908554		25.7329232776165			6.00123459285512
582.472	10	3776						0.696441006660461		6.96441006660461			1.62418618979411
583.649	-58	4074						0.696219306766987		-40.3807197924852			-9.41728111838128
584.826	50	4221						0.697707087755203		34.8853543877602			8.13569423408423
586.003	-30	4136						0.699007830560207		-20.9702349168062			-4.89051701764885
587.18	93	3791						0.700653103590012		65.1607386338711			15.1962866622979
588.358	788	3541						0.702389145851135		553.482646930695			129.078969049534
589.535	-47	3424						0.703842284977436		-33.0805873939395			-7.7148003465724
590.713	21	4030						0.705009218454361		14.8051935875416			3.45275346111788
591.891	-9	3649						0.706136934280395		-6.35523240852356			-1.48211845829582
593.069	-21	3894						0.706100133597851		-14.8281028055549			-3.45809617287097
594.247	60	4054						0.707231173396111		42.4338704037666			9.89610112417056
595.425	14	3828						0.70902129560709		9.92629813849926			2.31493496191983
596.603	-18	3789						0.71069172334671		-12.7924510202408			-2.98335710878413
597.782	14	3759						0.71167844414711		9.96349821805954			2.32361047856851
598.96	-18	3889						0.713288617134094		-12.8391951084137			-2.99425840576964
600.139	32	3953						0.713607416987419		22.8354373435974			5.32550519235317
601.318	-32	3833						0.715292008042336		-22.8893442573547			-5.33807694847059
602.497	24	3563						0.716915852129459		17.205980451107			4.01264652185823
603.676	45	4098						0.717930426597595		32.3068691968918			7.53435973517544
604.855	43	3987						0.720436728298664		30.9787793168426			7.22463282056932
606.035	-31	3650						0.722946373522282		-22.4113375791907			-5.2265999047758
607.214	12	3770						0.723779684662819		8.68535621595383			2.02553202417503
608.394	8	3650						0.724917425394058		5.79933940315247			1.35247736397596
609.574	14	3989						0.726339960694313		10.1687594497204			2.37147992545279
610.753	-5	4102						0.727648335456848		-3.63824167728424			-0.848482761765253
611.933	-70	4021						0.72967752468586		-51.0774267280102			-11.9118848988598
613.114	56	4056						0.732327119350433		41.0103186836243			9.56411133290313
614.294	41	3484						0.734237444877624		30.1037352399826			7.02056176623664
615.474	-52	3954						0.737076430797577		-38.327974401474			-8.93855561494902
616.655	7	3940						0.738334437012672		5.16834105908871			1.20532077979869
617.835	117	3930						0.739576000571251		86.5303920668364			20.179952996499
619.016	87	3677						0.740208207130432		64.3981140203476			15.0184332111892
620.197	118	3805						0.743072459816933		87.6825502583981			20.4486504748634
621.378	36	4048						0.744377560853958		26.7975921907425			6.24952849411378
622.559	-2	4044						0.744773179590702		-1.4895463591814			-0.347380553773167
623.741	-6	4100						0.747463345468044		-4.48478007280827			-1.04590594018113
624.922	6	4391						0.749542539715767		4.4972552382946			1.04881530239623
626.103	88	4198						0.751761752605438		66.1550342292786			15.4281686392621
627.285	-12	3812						0.753106582164764		-9.03727898597717			-2.10760474784862
628.467	8	4073						0.754724765539169		6.03779812431335			1.40808887421753
629.649	12	3884						0.756944778263569		9.08333733916283			2.11834612299072
630.831	76	3858						0.757881557285786		57.5989983537197			13.4327957109646
632.013	16	3969						0.759811970233917		12.1569915237427			2.83516012892293
633.195	-37	3749						0.761249177753925		-28.1662195768952			-6.56870925433674
634.377	13	3874						0.76124135941267		9.89613767236471			2.30790116981038
635.56	13	3976						0.761525342464447		9.89982945203781			2.30876213829205
636.742	1	3872						0.763120270252228		0.763120270252228			0.177969044361555
637.925	19	4035						0.76410797983408		14.5180516168475			3.38578841758205
639.108	-17	4102						0.763966547727585		-12.9874313113689			-3.02882891373297
640.291	-22	4169						0.765340702414513		-16.8374954531193			-3.92671128267008
641.474	-39	3717						0.767627731204033		-29.9374815169573			-6.98178935071872
642.657	-51	3977						0.770121692717076		-39.2762063285709			-9.15969497721857
643.84	-57	3650						0.772157564163208		-44.0129811573029			-10.2643691976356
645.024	19	3880						0.775106094360352		14.7270157928467			3.43452143668542
646.207	8	4074						0.777079392313957		6.21663513851166			1.44979586819218
647.391	30	4043						0.780120379388332		23.40361138165			5.45801037472742
648.575	18	4526						0.781434169411659		14.0658150494099			3.2803212810511
649.758	26	4000						0.784258639097214		20.3907246165276			4.75536807932465
650.942	62	3728						0.787296044826508		48.8123547792435			11.383642227493
652.126	-16	4245						0.790828143715858		-12.6532502994537			-2.95089378652862
653.311	64	4039						0.793973514676094		50.81430493927			11.8505216575488
654.495	-8	3760						0.796096345186234		-6.36877076148987			-1.48527576892373
655.679	48	3752						0.798523485898971		38.3291273231506			8.9388244904815
656.864	32	4104						0.801231012821198		25.6393924102783			5.97942204281896
658.048	-28	4162						0.802534914016724		-22.4709775924683			-5.24050869030079
659.233	-72	4131						0.804258584320545		-57.9066180710792			-13.5045364171932
660.418	32	4365						0.807184444189072		25.8299022140503			6.02385127506514
661.603	28	4452						0.810700052380562		22.6996014666557			5.2938265931183
662.788	-9	4089						0.812761988401413		-7.31485789561272			-1.70591493905999
663.973	89	4344						0.813791996836662		72.4274877184629			16.8909820341985
665.158	-33	4147						0.814366265773773		-26.8740867705345			-6.26736797210318
666.344	-8	4530						0.816811884403229		-6.53449507522583			-1.52392471967604
667.529	12	4432						0.819827400386334		9.837928804636			2.29432614505102
668.715	74	4458						0.82073716878891		60.7345504903793			14.1640450815556
669.901	50	4144						0.822161211669445		41.1080605834723			9.58690594757675
671.086	59	4414						0.823649057149887		48.5952943718433			11.333021067527
672.272	81	3668						0.825093715190887		66.8325909304619			15.5861832056561
673.458	47	3937						0.826576143622398		38.8490787502527			9.06008356615145
674.644	112	4365						0.829223261594772		92.8730052986145			21.6591285073806
675.831	119	3905						0.830199020862579		98.7936834826469			23.0399035692674
677.017	89	4337						0.832225205779076		74.0680433143377			17.2735798015509
678.203	54	4580						0.832936916172504		44.9785934733152			10.4895618806286
679.39	11	4002						0.833867330551147		9.17254063606262			2.13914943030938
680.577	85	4210						0.834900717318058		70.9665609720349			16.5502759265517
681.763	94	4050						0.839281896054745		78.892498229146			18.3987020977652
682.95	-17	4766						0.842290657758713		-14.3189411818981			-3.33935341223402
684.137	111	4145						0.844231115341186		93.7096538028717			21.8542452413654
685.324	78	4353						0.84645173740387		66.0232355175018			15.3974315566588
686.511	121	4241						0.847861460864544		102.59123676461			23.9255397590644
687.698	173	4248						0.850098981618881		147.067123820066			34.2978643125399
688.886	426	4585						0.852330431818962		363.092763954878			84.677703809764
690.073	517	4067						0.854330955266952		441.689103873014			103.007338142401
691.261	771	4375						0.85546494603157		659.563473390341			153.81832409755
692.448	925	4551						0.856742285251617		792.486613857746			184.817637318127
693.636	1178	4372						0.860186537027359		1013.29974061823			236.313977651298
694.824	1368	4443						0.862332262516022		1179.67053512192			275.113695679634
696.012	1555	3862						0.863517659425735		1342.76996040702			313.150490121373
697.2	1806	4467						0.864405632019043		1561.11657142639			364.071608610151
698.388	1898	4774						0.865042439460754		1641.85055009651			382.899766623407
699.576	1903	4233						0.867208780288696		1650.29830888939			384.86988800266
700.764	1881	4370						0.87188481926918		1640.01534504533			382.471774206093
701.953	1693	4725						0.875110608637333		1481.562260423			345.518563623631
703.141	1588	4911						0.878157629787922		1394.51431610322			325.217911068419
704.33	1321	4716						0.880751495957375		1163.47272615969			271.336167163971
705.518	1110	4327						0.883658100128174		980.860491142273			228.748745204866
706.707	913	4313						0.887907485425472		810.659534193456			189.055786128322
707.896	665	4803						0.890969345092773		592.494614486694			138.177040291058
709.085	437	4702						0.89261112511158		390.07106167376			90.9693750583132
710.274	298	4556						0.896733320951462		267.226529643536			62.3205174369117
711.463	185	4526						0.900501980185509		166.592866334319			38.8515079139119
712.652	178	4471						0.901276958227158		160.427298564434			37.4136215849455
713.842	35	4654						0.904821574687958		31.6687551140785			7.38554367309601
