Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
600	0.901831000424781	0.00990460114908284	1.17186901753424	0.00374609582739279	0.984116673469543	0.891926399275699	1.14956924391367	0.775878794598895	0.00121939957057364	99.719616682953
595	0.959634448069787		1.24992148304267		0.982812881469727	0.949729846920704	1.2247572231257	0.775443352354275	0.00126828814048807	99.7083918682996
590	1.0186214662667		1.32975973101467		0.982779562473297	1.00871686511762	1.30317910022298	0.774043157187702	0.00134354244940878	99.6911159498299
585	1.06930243469212		1.39890587026474		0.981987595558167	1.05939783354304	1.3700295923192	0.773266387443264	0.00141119118729416	99.6755885755801
580	1.10820227340387		1.45255362578768		0.980610847473145	1.09829767225479	1.42071637977983	0.773059062235205	0.00145802330330502	99.6648406447557
575	1.14889752531646		1.50844085029581		0.979297995567322	1.13899292416738	1.47354455699158	0.772961305284697	0.00138252790801342	99.6821673455977
570	1.19322200328876		1.56971399030976		0.978484988212585	1.18331740213968	1.53227607677387	0.772261226339246	0.00145639786438281	99.6652136621922
565	1.23863999199888		1.63236476703696		0.978631198406219	1.2287353908498	1.59381704195257	0.770938795675374	0.00152678195792032	99.6490626917975
560	1.29327820345048		1.70711809193358		0.979763388633728	1.2833736023014	1.66890151900879	0.768993009883309	0.00156575949319554	99.6401196802531
555	1.3614029431685		1.7999473902687		0.981100916862488	1.35149834201942	1.76225473684596	0.766914290971519	0.00163407090375155	99.6244482358216
550	1.43378648658044		1.89836137364011		0.982443392276764	1.42388188543136	1.86135226059371	0.764971744239959	0.00169343035183513	99.6108324787992
545	1.50529889107985		1.99543767391139		0.982752025127411	1.49539428993077	1.95733893179126	0.763993535121818	0.00176530904181813	99.594347572884
540	1.57354516705227		2.08790080281439		0.982404112815857	1.56364056590318	2.04748215588855	0.763689471679233	0.00207493215533963	99.5233687241595
535	1.65100943676227		2.19126073892482		0.983403861522675	1.64110483561318	2.1512103471594	0.762875112505945	0.0019199577380837	99.5588891577126
530	1.73869728370192		2.30886755425078		0.985359311103821	1.72879268255284	2.27137289228271	0.7611223539854	0.00202333532107663	99.5351934100062
525	1.83521564696372		2.43785458010256		0.986455500125885	1.82531104581463	2.40113970221632	0.760185275404765	0.00215223138243823	99.5056563303721
520	1.93749422870835		2.57367147042901		0.98695296049118	1.92758962755927	2.53639545670447	0.759972039243352	0.00225955399240596	99.4810695861749
515	2.04070053933111		2.70982956925018		0.987989187240601	2.03079593818203	2.6735812115122	0.759578923369751	0.00236383159476899	99.4571862476784
510	2.1440418932883		2.84564079429344		0.989577054977417	2.13413729213922	2.81227378626397	0.758865407259783	0.00249637972688177	99.4268362126468
505	2.28355091738905		3.02812692881817		0.991617441177368	2.27364631623997	2.99902878275619	0.758127540926908	0.00269185443257519	99.3820945474946
500	2.47070852772519		3.27125097813966		0.993805527687073	2.46080392657611	3.24726441378643	0.757808300466274	0.00286722362249826	99.3419719123566
495	2.88754594305178		3.81715501404428		0.99499124288559	2.8776413419027	3.79430847916761	0.758409959997241	0.00296831499227325	99.3188506255142
490	3.08005392079818		4.05995258387489		0.99444317817688	3.0701493196491	4.03366687131563	0.761131104177607	0.00311613859386931	99.285050583253
485	3.49101476876544		4.58859251828598		0.996731162071228	3.48111016761635	4.56985930257526	0.761754342339301	0.0032551759193754	99.2532700310895
480	3.76351728720782		4.9263778855886		0.998985171318054	3.75361268605874	4.9176361618303	0.763296137114315	0.00344110458292885	99.2107871561162
475	4.7027430036697		6.1388777659976		1.00243234634399	4.69283840252062	6.15005443525807	0.763056400869678	0.00363909286979012	99.1655687664989
470	5.94484313542527		7.71711451262096		1.00769698619843	5.93493853427618	7.772738107041	0.763558279276124	0.00384973054905918	99.1174840187083
465	6.05650567404158		7.82801063278331		1.01307439804077	6.0466010728925	7.92656208588838	0.762827693440671	0.00413422611418093	99.0525758705375
460	5.6893851579304		7.3444575121569		1.01598358154297	5.67948055678132	7.45804227583581	0.761524317873999	0.00438286654676254	98.9958829407654
455	5.26187968844722		6.80962985560256		1.01623702049255	5.25197508729814	6.91639103385258	0.759351959944445	0.00466390091040685	98.9318428794127
450	4.56618523566067		5.94416527165844		1.01419520378113	4.55628063451159	6.02474463657729	0.75626120430891	0.00500390216261018	98.8544212486534
445	3.63592732922155		4.77343202926615		1.01049888134003	3.62602272807247	4.81976230008313	0.752323974153234	0.00540201014809751	98.7638451445368
440	3.44574959316506		4.55012045301002		1.00642335414886	3.43584499201598	4.57557732977213	0.750909610828735	0.00580920692599728	98.6712870449844
435	3.47524744460969		4.58810339963559		1.00416374206543	3.46534284346061	4.60344538515703	0.752771577269924	0.00627755884642352	98.5649352970253
430	3.78006775589169		4.96575356658361		1.00603294372559	3.77016315474261	4.99194298259323	0.755249642852305	0.00674235414411532	98.4595045026861
425	3.88305985020671		5.09520717934759		1.00844466686249	3.87315524905763	5.13445677621384	0.754345672360242	0.00722750631315984	98.3495763933806
420	3.5289005693953		4.67032155116253		1.00632703304291	3.51899596824622	4.69610103243827	0.749344178061501	0.00781935147532712	98.2156394463455
415	3.12344160617169		4.19679915803511		1.00108110904694	3.1135370050226	4.19758620980755	0.741744624028902	0.0084887136444348	98.0643798759935
