Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
450	4.64740581883223		5.98390481251528		1.01419520378113	4.63750568643313	6.06501851064163	0.764631744865443	2.23399653240213E-4	99.9485735567975
445	3.70010857652369		4.80012952671807		1.01049888134003	3.69020844412459	4.84671042224706	0.761384139474484	2.03086052024211E-4	99.9532486402569
440	3.51023335511442		4.57619441042537		1.00642335414886	3.50033322271532	4.60178921996531	0.760646143358498	2.14202146286949E-4	99.9506902943405
435	3.54618637010748		4.61719294541779		1.00416374206543	3.53628623770838	4.63262656916418	0.763343685253353	2.20654475257785E-4	99.9492053343174
430	3.85967504805406		4.99494292681854		1.00603294372559	3.84977491565496	5.02127890257393	0.766692109789311	2.11888865773181E-4	99.9512226856317
425	3.96846645386935		5.12415470608739		1.00844466686249	3.95856632147025	5.16361914634121	0.76662631562887	2.14186472185824E-4	99.9506939016561
420	3.61278606466558		4.69861674147916		1.00632703304291	3.60288593226648	4.72454570070235	0.762588862614003	2.10230694143024E-4	99.9516043082522
415	3.19935028262618		4.21817081810596		1.00108110904694	3.18945015022708	4.21895158234181	0.755981690706371	2.31843640767327E-4	99.946630275593
410	2.85049121175453		3.80283281439447		0.99567312002182	2.84059107935543	3.78261929246087	0.750958756282189	2.53106316297364E-4	99.9417370963403
405	2.65062406655707		3.56407362589538		0.991254270076752	2.64072393415797	3.5291607629448	0.748258328689593	2.37082549032257E-4	99.9454246234582
400	2.70557512590781		3.64363438729622		0.991591811180115	2.69567499350871	3.60925430941346	0.746878652046767	2.58871959470829E-4	99.9404102902368
395	2.73777913456819		3.67047618894678		0.998634338378906	2.72787900216909	3.66169325976403	0.744977475897279	2.53493134327205E-4	99.9416480801307
390	2.74353762575611		3.64958968024118		1.01226460933685	2.73363749335701	3.69052871069074	0.740717037490645	2.55256166910818E-4	99.9412423645812
385	2.82920372404662		3.73025984593446		1.03263711929321	2.81930359164752	3.84810610477295	0.732647051532866	2.76114604366313E-4	99.9364424691637
380	2.89678525209689		3.79009281200397		1.05682492256165	2.88688511969779	4.00147454579528	0.721455325195386	2.75145475664853E-4	99.9366654777139
375	2.90115791809504		3.7753973457541		1.07931578159332	2.89125778569594	4.07077102704088	0.710248197820563	3.0575270860252E-4	99.9296226136109
370	2.9272808232641		3.79586466012544		1.09493815898895	2.917380690865	4.15210317110224	0.702627215809413	3.15504008285218E-4	99.9273788992689
365	2.9934541115739		3.87216866860961		1.09079897403717	2.9835539791748	4.21963934670513	0.707063740294413	3.38271479497343E-4	99.9221404396904
360	3.09960165997788		4.00050797962023		1.06893277168274	3.08970152757878	4.2722383733818	0.72320438551116	3.35617008632657E-4	99.9227511801722
