Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
450	4.63433952249772		5.96700019832501		1.01419520378113	4.62444360179141	6.04788494695686	0.764638157364139	2.19757506363787E-4	99.9494117643424
445	3.69266133778392		4.79032741005801		1.01049888134003	3.68276541707761	4.83681636913114	0.761402777368445	1.9245510371157E-4	99.9556953921035
440	3.5027227179374		4.56584908820108		1.00642335414886	3.4928267972311	4.59138837661303	0.760734338010344	1.63849915346841E-4	99.962279278797
435	3.53949830128655		4.60806181752459		1.00416374206543	3.52960238058024	4.62346832760895	0.763410091835882	1.82874955330723E-4	99.9579003497881
430	3.85317404954488		4.98602980429556		1.00603294372559	3.84327812883858	5.01232293398462	0.766765864741142	1.70112215679277E-4	99.9608378851629
425	3.96014391972292		5.1126014834773		1.00844466686249	3.95024799901661	5.15197931310846	0.76674376175498	1.47658234362209E-4	99.9660062142671
420	3.60275916040877		4.68474689778458		1.00632703304291	3.59286323970246	4.71059903154273	0.76271896963512	1.36141044472823E-4	99.9686572789026
415	3.1932218182952		4.21048035915231		1.00108110904694	3.1833258975889	4.21126368168291	0.755907522826205	2.74453510363854E-4	99.936824707828
410	2.84332762779878		3.79370789988015		0.99567312002182	2.83343170709247	3.77354467414099	0.750867407641721	3.05938277128225E-4	99.9295799149593
405	2.64480899577952		3.55651027631623		0.991254270076752	2.63491307507321	3.52167432617076	0.748198961923388	2.71540811418322E-4	99.9374949600927
400	2.70109659565226		3.6378913111473		0.991591811180115	2.69120067494596	3.60357029159154	0.746815090918449	2.95833013151983E-4	99.9319051264795
395	2.72967610725682		3.65980204104022		0.998634338378906	2.71978018655051	3.65104453507726	0.744932076401789	2.79960177710127E-4	99.9355575598826
390	2.73810700321922		3.64243676034788		1.01226460933685	2.72821108251291	3.68329905701034	0.740697684408864	2.66603342690568E-4	99.9386311501242
385	2.82456667816671		3.72393239722928		1.03263711929321	2.81467075746041	3.84158336161186	0.732685065639034	2.53581396565619E-4	99.9416277688602
380	2.89004243962384		3.78101544143478		1.05682492256165	2.88014651891753	3.99189283228709	0.721498957993668	2.48880633111774E-4	99.9427095336845
375	2.89481510073758		3.76662677205868		1.07931578159332	2.88491918003127	4.06131653064667	0.710340885341413	2.49080896351604E-4	99.942663447798
370	2.9214086479946		3.78782399609507		1.09493815898895	2.91151272728829	4.14331103311184	0.702701946346903	2.69315455501404E-4	99.9380070482605
365	2.98657617947248		3.86270626386226		1.09079897403717	2.97668025876617	4.20932961224009	0.707162549140946	2.77585099668795E-4	99.9361040908823
360	3.09347849349844		3.99182133414713		1.06893277168274	3.08358257279214	4.26296454280094	0.723342298964114	2.52805921479388E-4	99.9418062245276
355	3.20213850038848		4.12163411194873		1.0409619808197	3.19224257968217	4.28654560814266	0.744712146213546	2.31007498934617E-4	99.9468227017981
350	3.28583781401888		4.2187093703499		1.01178658008575	3.27594189331257	4.26462455855163	0.768166540415262	1.98748293200089E-4	99.9542469841679
345	3.33958864632363		4.27750381103294		0.987797260284424	3.32969272561732	4.22158788784	0.78872993150475	1.9364437924109E-4	99.9554216729918
340	3.37265059443371		4.31201934556299		0.968130171298981	3.3627546737274	4.17095140875322	0.806232042567141	1.51634781808656E-4	99.965090895829
335	3.33640529916838		4.2694478637995		0.952541172504425	3.32650937846208	4.06323894150045	0.818684164617127	1.19900125720711E-4	99.972395786451
330	3.15351067099294		4.06161662683699		0.939315378665924	3.14361475028664	3.81160281697333	0.824748774003394	1.33060505617796E-4	99.9693663793818
325	2.91144560115941		3.78853296093599		0.926237106323242	2.9015496804531	3.50559289849865	0.827691567294009	1.04120840590131E-4	99.9760281641625
320	2.71719965955276		3.56505590372349		0.914670467376709	2.70730373884645	3.25740798495594	0.831122091966958	9.29892909249643E-5	99.978590716605
315	2.58185331732014		3.41024663676395		0.905307412147522	2.57195739661383	3.08391344090634	0.833991435199931	9.85762069409829E-5	99.9773045653409
310	2.448941859111		3.25502193279436		0.899488806724548	2.43904593840469	2.92446958228255	0.834013098710712	7.09820383282005E-5	99.9836571172621
305	2.30689554986413		3.09054113022893		0.899677276611328	2.29699962915782	2.77710270587781	0.827120878279426	6.52740850061263E-5	99.9849712159255
300	2.11089940684847		2.85998593339628		0.907451450824738	2.10100348614216	2.59188219655227	0.810609173880247	2.99951064308344E-5	99.9930936100091
295	1.89167470557601		2.59834546569174		0.928298592567444	1.8817787848697	2.40854576969398	0.781292516234305	1.45423096285655E-5	99.9966515655245
290	1.62483902793129		2.27487771674012		0.961205065250397	1.61494310722498	2.18300543547077	0.739779700492006	-1.96272242138798E-5	100.004519437513
285	1.31831658408774		1.90324354708251		0.990005016326904	1.30842066338143	1.88049369003955	0.69578572388292	-1.30240841864908E-5	100.002998951177
280	1.05725794743556		1.58647336951526		1.00794303417206	1.04736202672925	1.59528028344929	0.656537937311344	4.30516220019214E-5	99.9900874890168
275	0.874772605757511		1.3640555200622		1.00567150115967	0.864876685051203	1.36800581567695	0.632217111316317	-9.62734466439115E-6	100.002216802602
270	0.780223685236872		1.25462812181781		0.977289319038391	0.770327764530565	1.22245556341616	0.630147865970587	-1.4274056372771E-5	100.003286776955
265	0.715573466378991		1.1826976045271		0.928679645061493	0.705677545672683	1.09485108796697	0.644542032636653	-9.05641494279098E-5	100.020855340467
260	0.640868001437021		1.08965735831684		0.865367650985718	0.630972080730713	0.939696469001393	0.671463713598117	-1.87118169245379E-4	100.04309483387
255	0.548172874701699		0.963032369198788		0.799651682376862	0.538276953995392	0.767080088737176	0.701721973883513	-2.88868234803888E-4	100.066536494842
250	0.449148864324674		0.820490571062302		0.732924580574036	0.439252943618367	0.59859854276124	0.733802226768148	-4.30051825453984E-4	100.099072136301
245	0.352029856076268		0.67149108557369		0.678074300289154	0.342133935369961	0.452768172243644	0.755649262346673	-5.29389678519225E-4	100.121970802168
240	0.260135394163187		0.51611385291818		0.640305876731873	0.250239473456879	0.328060240183042	0.76278513152724	-6.45072870658837E-4	100.148643883253
