Wavelength	I	I dark	R	R dark	XCorrect	Ic	Rc	Ic/Rc	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
648	0.605212494529932		0.766660015857476		1.00140357017517	0.595314625583352	0.763965116696208	0.779243204398926	0.0014860328573494	99.6584130297654
647	0.605118543114292		0.766949418627316		1.00099229812622	0.595220674167712	0.763941049521138	0.779144771106115	0.00156030183693492	99.6413718374012
646	0.605041663231787		0.767153982530307		1.00062572956085	0.595143794285207	0.763865982255762	0.779120694087851	0.00152752508434228	99.6488921812543
645	0.606964288956526		0.770027682469996		1.00029969215393	0.597066420009946	0.766491650276483	0.778960109734498	0.00153358937594877	99.6475007389344
644	0.609605821843921		0.773751798971229		1.00000286102295	0.599707952897341	0.769988327014165	0.778853304468742	0.0014966648890858	99.6559733062952
643	0.610761784974067		0.775681040906879		0.9997199177742	0.600863916027487	0.771699166228005	0.778624549984231	0.0015418335342267	99.6456091607425
642	0.618814365203121		0.786503477387072		0.999445915222168	0.608916496256541	0.782304099380648	0.778362911224192	0.00156984181171358	99.6391830789126
641	0.624082480416446		0.793677545046394		0.999167442321777	0.614184611469866	0.789254222948754	0.778183497295959	0.00155580124317756	99.6424044262974
640	0.631791035988671		0.804121472006616		0.998895227909088	0.621893167042091	0.799471586354143	0.777880261984208	0.00163984734007332	99.6231231661323
639	0.640552885929247		0.815761449987448		0.998560547828674	0.630655016982667	0.810826946000864	0.777792376157656	0.00155572583932245	99.6424217265911
638	0.648875409394526		0.827081351980791		0.998183071613312	0.638977540447947	0.821819771450871	0.777515414748263	0.00156108466604114	99.6411922309383
637	0.655967354251442		0.836576740736794		0.997746467590332	0.646069485304863	0.830934299103777	0.777521743899241	0.00164575764996067	99.621767405127
636	0.665567511378609		0.849429185143446		0.997253656387329	0.65566964243203	0.843341027658599	0.777466790928447	0.00166424040353946	99.6175277809215
635	0.674376073049955		0.861403887549211		0.996708512306213	0.664478204103375	0.854815307021536	0.777335406426729	0.00171537175726779	99.6058000721201
634	0.684034875806771		0.874323173081084		0.996089160442352	0.674137006860191	0.867152887474975	0.777414244474445	0.00168999933132753	99.6116194290674
633	0.69541854427935		0.889553396103723		0.995416641235352	0.68552067533277	0.881727838283114	0.77747423362248	0.00173052411929688	99.6023249259295
632	0.703668117000293		0.900822469545022		0.994728446006775	0.693770248053713	0.892327911312053	0.777483522882987	0.00182056845410849	99.5816760441735
631	0.711067839260764		0.910743885215828		0.994035542011261	0.701169970314184	0.901568576878692	0.777722281250856	0.00179268443195277	99.5880699241775
630	0.719034472834888		0.92170860990346		0.993336021900177	0.709136603888308	0.911825783382708	0.777710629389685	0.00188563096653452	99.5667586344186
629	0.72827968153818		0.933922968375162		0.992607176303864	0.7183818125916	0.923280804589826	0.778075108916346	0.0017720585019099	99.5927997686202
628	0.736287030138997		0.944870394173703		0.991834938526154	0.726389161192417	0.933420541382512	0.778201388322293	0.00181960295672901	99.5818974284142
627	0.746924569769343		0.95933935010954		0.991048812866211	0.737026700822763	0.947020156417627	0.778258726414838	0.00194683938700894	99.5527269235814
626	0.757040660121988		0.972967362140046		0.99024510383606	0.747142791175408	0.959747225414118	0.778478719595179	0.0018305606618987	99.5793849044197
625	0.768372196941943		0.988243915423731		0.989454746246338	0.758474327995363	0.974096667657467	0.778643797046716	0.00184391741339149	99.5763223818674
624	0.774124070698257		0.996139441515229		0.988670885562897	0.764226201751677	0.981131050643887	0.778923673091518	0.00187393834740346	99.5694393312901
623	0.78223343651058		1.0070045034225		0.987914323806763	0.772335567564	0.991114008891518	0.779260065577921	0.00184295207557947	99.57654371762
622	0.787488537502765		1.01423474326177		0.987213253974915	0.777590668556185	0.997548457013454	0.779501650360127	0.00184960464802416	99.57501840444
621	0.795794393792819		1.02552094927136		0.986586511135101	0.785896524846239	1.00804997137096	0.779620601325358	0.00184244898670011	99.5766590676484
620	0.801943150176941		1.03408317610482		0.986040651798248	0.792045281230361	1.01593494044218	0.779622050291554	0.00188905021824102	99.565974736664
619	0.80546968367115		1.03908300976404		0.985671520233154	0.795571814724571	1.02048281137422	0.779603346432877	0.0018461498005925	99.5758105348476
618	0.809478852661478		1.04472486765166		0.985484898090363	0.799580983714898	1.02584956398013	0.779432981004206	0.00186509013345996	99.5714679563659
617	0.810917132379852		1.04701439706145		0.9854616522789	0.801019263433272	1.02808160947412	0.779139764831519	0.00186699996284461	99.5710300873503
616	0.815060189614274		1.05299348944479		0.985575616359711	0.805162320667694	1.03409335001677	0.778616670008212	0.0019410068647364	99.5540639136199
615	0.818076258632984		1.05734339634879		0.985840737819672	0.808178389686404	1.03865983825848	0.778097274889797	0.00195178183269776	99.5515939799988
614	0.819516013876255		1.05951216007304		0.986221313476563	0.809618144929675	1.04119968530065	0.777582010789691	0.00191401003488498	99.5602526352674
613	0.823646751164436		1.06536906159993		0.986693203449249	0.813748882217857	1.04747684641056	0.776865746490122	0.0018555199190568	99.5736621606119
612	0.826249957025616		1.06931366455048		0.987153947353363	0.816352088079037	1.05185990407294	0.776103438222159	0.00190451225150117	99.5624299874847
611	0.830229438516063		1.07485388974806		0.98754894733429	0.820331569569483	1.0577520390704	0.775542413787668	0.00189762307168536	99.5640093511468
610	0.831447002903288		1.07681467160058		0.98789769411087	0.821549133956708	1.06006262950351	0.775000562317234	0.00187967761607605	99.5681235144612
609	0.83797567261597		1.08576679253649		0.98806357383728	0.82807780366939	1.06908589118287	0.774566206980041	0.00189719203530517	99.5641081682703
608	0.841368378901241		1.09070395529752		0.988040208816528	0.831470509954662	1.07393872552967	0.774225279514505	0.00191333654284216	99.5604070307127
607	0.847115069246931		1.09867522143999		0.98785537481308	0.837217200300351	1.08161228047871	0.774045575675057	0.00181722819761994	99.582441952175
606	0.853824036810455		1.10789835830499		0.987536489963531	0.843926167863876	1.09037131461881	0.773980529888492	0.00178866645605514	99.5889912905138
605	0.860023055645549		1.116640962335		0.987073302268982	0.850125186698969	1.09848948497704	0.773903800013835	0.00186720895767473	99.5709821709563
604	0.86813808399447		1.12752926185204		0.986512660980225	0.858240215047891	1.10860700647177	0.774160915489168	0.00179327385437232	99.5879347638111
603	0.875268571026525		1.13739335025256		0.98584908246994	0.865370702079945	1.11758580360389	0.774321487700877	0.00183739987835032	99.5778167527775
602	0.882967176342443		1.14789901122133		0.985228002071381	0.873069307395863	1.12723220104216	0.774524810938404	0.00183783900194426	99.577716067762
601	0.891117869058898		1.15913396448454		0.984650254249573	0.881220000112318	1.13763368008635	0.774607868541153	0.00185368257263857	99.5740834224657
600	0.902678624933113		1.17479048297667		0.984116673469543	0.892780755986534	1.15242503866977	0.774697464936256	0.00193570263712379	99.5552798181765
599	0.914448275154639		1.19058787823825		0.983676254749298	0.904550406208059	1.16744882002813	0.774809474034387	0.001899867127976	99.5634948922402
598	0.924332640959869		1.20400802283795		0.983342826366425	0.91443477201329	1.18024970274102	0.774780768755627	0.00185452088496221	99.5738912162458
597	0.93627077872955		1.2202046246409		0.983100771903992	0.92637290978297	1.19588207045941	0.774635670745604	0.00191641419771431	99.5597014921926
596	0.947528679685542		1.23553481256793		0.982921838760376	0.937630810738962	1.21073278571989	0.774432493939158	0.00198685221409261	99.54355526076
595	0.959357505016694		1.25135030170151		0.982812881469727	0.949459636070114	1.22614224193918	0.774347056642073	0.00191948063860831	99.558998529399
594	0.970929805690668		1.26729100445764		0.982775807380676	0.961031936744089	1.241762125897	0.773925953048278	0.00206804830112757	99.5249462477506
593	0.985758887357489		1.2868980569916		0.982796370983124	0.975861018410909	1.26105784860561	0.773843182126777	0.00188662333840946	99.5665311225754
592	0.996189807725965		1.30133868345978		0.982810854911804	0.986291938779385	1.27526883784817	0.77339923121121	0.00196956028051702	99.5475187806421
591	1.00824793908647		1.31753735435452		0.982813537120819	0.998350070139894	1.29119259124891	0.773199967925961	0.00195629572813946	99.5505592831059
590	1.01990598652524		1.33351670762319		0.982779562473297	1.01000811757866	1.30685213813316	0.772855695076153	0.00203040708231691	99.5335726586006
589	1.03113963211024		1.3486847693912		0.982710957527161	1.02124176316366	1.32166673113906	0.7726923430111	0.00198647245908031	99.5436423034975
588	1.04203053172492		1.36339089726212		0.982594430446625	1.03213266277834	1.33596017098283	0.772577420492285	0.00195248884898252	99.5514319136043
587	1.05094122962633		1.37589011138454		0.982425510883331	1.04104336067975	1.34801005050388	0.772281601528574	0.00201700805018401	99.5366435567293
586	1.06109560122882		1.38973782861436		0.982219994068146	1.05119773228224	1.36132956059499	0.772184607394259	0.0019829053378388	99.5444599185352
585	1.06985589935056		1.40164213001943		0.981987595558167	1.05995803040398	1.37269733904516	0.772171694556701	0.00199026905847692	99.5427720974596
584	1.07749707516231		1.41218668716724		0.981722772121429	1.06759920621573	1.38267898047212	0.77212369703573	0.00205087109377852	99.5288827344389
583	1.08644256920615		1.42462373545739		0.981434881687164	1.07654470025957	1.39447966255245	0.772004590077039	0.00211922022252542	99.5132201427477
582	1.09261139089781		1.43319449347978		0.981141924858093	1.08271352195123	1.40247254250406	0.772003364870226	0.0020824441141372	99.5216472908677
581	1.10106121233622		1.44493156313503		0.980872988700867	1.09116334338964	1.41360069200189	0.771903515302025	0.00210504014254722	99.5164693860986
580	1.10785287490673		1.45441772490132		0.980610847473145	1.09795500596015	1.42252513613552	0.771835223202382	0.00214079897772562	99.5082757601712
579	1.117730751149		1.46793329033804		0.980334997177124	1.10783288220242	1.43537475514235	0.771807417006267	0.00217779770929461	99.4997987398189
