Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
355	3.20028484561073		4.11916730775937		1.0409619808197	3.19039627119498	4.28398578742055	0.744726156786801	2.22837016624588E-4	99.9487030421259
350	3.28126662751371		4.21259594752277		1.01178658008575	3.27137805309796	4.25844688300805	0.768209195270542	1.74633400145238E-4	99.959797257078
345	3.33736171762159		4.27451284913083		0.987797260284424	3.32747314320584	4.21864104247576	0.788754745829969	1.79981204352077E-4	99.9585663822791
340	3.3721804821309		4.31122993882786		0.968130171298981	3.36229190771515	4.17019462719696	0.80626738277085	1.32598427163762E-4	99.969472744341
335	3.335679095558		4.26850484378374		0.952541172504425	3.32579052114225	4.06234802279672	0.818686755166933	1.18525896495079E-4	99.972712127577
330	3.15399392782695		4.06188211267577		0.939315378665924	3.1441053534112	3.81185943658539	0.824821955194561	9.45266168174511E-5	99.9782368106482
325	2.90883655087686		3.78492421095041		0.926237106323242	2.89894797646111	3.50225748416633	0.827736963820401	8.03016777040607E-5	99.9815115647195
320	2.71463460096926		3.56139315471469		0.914670467376709	2.70474602655351	3.25406483120964	0.831189962969506	5.75254298325972E-5	99.9867551574867
315	2.58067310370181		3.40844937847035		0.905307412147522	2.57078452928606	3.0822933520384	0.834049272949942	6.84586977427338E-5	99.9842380446359
310	2.44920837888532		3.25509031414174		0.899488806724548	2.43931980446957	2.9245380280486	0.834087223716905	3.23847420513497E-5	99.9925434155883
305	2.30628333917322		3.08950327134636		0.899677276611328	2.29639476475747	2.77617590678795	0.827179127641957	3.46903013616991E-5	99.9920125819325
300	2.11234120615911		2.86173336747133		0.907451450824738	2.10245263174336	2.59347490706207	0.810670126793342	-2.65998737624788E-6	100.000612486604
295	1.88987234962618		2.59565661194272		0.928298592567444	1.87998377521043	2.40605687025458	0.781354671392912	-2.0006298186063E-5	100.004606726503
290	1.62537807333929		2.27548815008729		0.961205065250397	1.61548949892355	2.18359960060607	0.739828629055968	-4.83502381619274E-5	100.011133673511
285	1.31681711509959		1.90089265597863		0.990005016326904	1.30692854068384	1.87817393168996	0.695850644411767	-5.35441914549403E-5	100.012329765759
280	1.05674333317981		1.58556131751695		1.00794303417206	1.04685475876406	1.59436876097788	0.656595126789855	5.22289674214134E-6	99.9987973908133
275	0.874478902755755		1.36341426090949		1.00567150115967	0.864590328340006	1.36736867608959	0.632302277694824	-6.81274967489622E-5	100.015688166308
270	0.77958551629411		1.25347478075796		0.977289319038391	0.769696941878361	1.22133595308059	0.630209026383727	-5.64234350446199E-5	100.012992820037
265	0.71526174518883		1.18206801468587		0.928679645061493	0.705373170773082	1.09427356334707	0.644604050028901	-1.32349656312138E-4	100.030479278557
260	0.640486716953681		1.08877628227056		0.865367650985718	0.630598142537932	0.938940688635298	0.671605938661018	-2.79097851957379E-4	100.064285309494
255	0.547621399484176		0.961731036196175		0.799651682376862	0.537732825068428	0.76604564310555	0.701959249958603	-4.35693153924159E-4	100.100372395542
250	0.448783579139367		0.819449048239315		0.732924580574036	0.438895004723618	0.597840837928527	0.734133529994966	-6.26086515696602E-4	100.144265710797
245	0.35187397289818		0.670789876470047		0.678074300289154	0.341985398482432	0.452297930171708	0.756106485724137	-7.92090311393517E-4	100.18255195791
240	0.260110302610553		0.515793176039578		0.640305876731873	0.250221728194804	0.327859847396063	0.763197232543484	-8.7964072138395E-4	100.202750021684
