240,6.8121085126888E-4
245,6.24902488006288E-4
250,6.20588302667042E-4
255,6.37786301579337E-4
260,6.11702274659516E-4
265,6.07861936308463E-4
270,5.85329900453202E-4
275,5.40863883524942E-4
280,5.68863183975117E-4
285,5.09961447396294E-4
290,4.93295697737689E-4
295,4.8781070865223E-4
300,4.58677143832773E-4
305,4.58447196711149E-4
310,4.14283297599589E-4
315,4.18599885873232E-4
320,3.85531437769271E-4
325,3.80650491061823E-4
330,3.72743276239226E-4
335,3.51476812887296E-4
340,3.34867241185947E-4
345,3.44582169050617E-4
350,3.2376451238951E-4
355,3.22724441301482E-4
360,3.35617008632657E-4
365,3.38271479497343E-4
370,3.15504008285218E-4
375,3.0575270860252E-4
380,2.75145475664853E-4
385,2.76114604366313E-4
390,2.55256166910818E-4
395,2.53493134327205E-4
400,2.58871959470829E-4
405,2.37082549032257E-4
410,2.53106316297364E-4
415,2.31843640767327E-4
420,2.10230694143024E-4
425,2.14186472185824E-4
430,2.11888865773181E-4
435,2.20654475257785E-4
440,2.14202146286949E-4
445,2.03086052024211E-4
450,2.23399653240213E-4
455,2.07874506374957E-4
460,2.01528801152922E-4
465,2.31098273098525E-4
470,1.81202614095607E-4
475,1.93921042259298E-4
480,1.76210706706468E-4
485,1.82004026035059E-4
490,1.90639209514895E-4
495,1.69677897359186E-4
500,1.70062883426976E-4
505,1.80570354363475E-4
510,1.60966987078919E-4
515,1.53714999014174E-4
520,1.50867700844731E-4
525,1.67897777131046E-4
530,1.53118419246088E-4
535,1.27162130172324E-4
540,1.39157079517922E-4
545,1.25594013619745E-4
550,1.70610637396581E-4
555,1.67258189529818E-4
560,1.72581088811668E-4
565,1.50683141741858E-4
570,1.45632700011827E-4
575,1.40613359184622E-4
580,1.4755245798064E-4
585,1.73745826275189E-4
590,1.56405335732095E-4
595,1.1141591956692E-4
600,1.24644643127675E-4
