240,-8.7964072138395E-4
245,-7.92090311393517E-4
250,-6.26086515696602E-4
255,-4.35693153924159E-4
260,-2.79097851957379E-4
265,-1.32349656312138E-4
270,-5.64234350446199E-5
275,-6.81274967489622E-5
280,5.22289674214134E-6
285,-5.35441914549403E-5
290,-4.83502381619274E-5
295,-2.0006298186063E-5
300,-2.65998737624788E-6
305,3.46903013616991E-5
310,3.23847420513497E-5
315,6.84586977427338E-5
320,5.75254298325972E-5
325,8.03016777040607E-5
330,9.45266168174511E-5
335,1.18525896495079E-4
340,1.32598427163762E-4
345,1.79981204352077E-4
350,1.74633400145238E-4
355,2.22837016624588E-4
360,2.58322945597931E-4
365,2.67015073109435E-4
370,2.70886950442703E-4
375,2.58161173679095E-4
380,2.362422378002E-4
385,2.41286960520881E-4
390,2.45382809508361E-4
395,2.64361628045715E-4
400,2.69082158649439E-4
405,2.66817662121369E-4
410,2.86442487901112E-4
415,2.51034944406435E-4
420,1.21986313622539E-4
425,1.34390472731219E-4
430,1.64120255703567E-4
435,1.68987563526613E-4
440,1.56872751631558E-4
445,1.77260835817367E-4
450,2.00161612640165E-4
455,2.11714211290293E-4
460,2.10842014292246E-4
465,2.38153270782785E-4
470,2.01335242784453E-4
475,2.39757072113441E-4
480,2.28896004040976E-4
485,2.38334603798308E-4
490,2.79637087630887E-4
495,2.6942476092519E-4
500,2.72752174914096E-4
505,2.9305958793251E-4
510,3.01249840404266E-4
515,2.89495331192355E-4
520,3.05512296220645E-4
525,3.13214297711794E-4
530,2.84008200370366E-4
535,2.9405041303986E-4
540,3.27089580099345E-4
545,3.07786664611358E-4
550,3.43544785709806E-4
555,3.53411077779047E-4
560,3.74242535873729E-4
565,3.65768826264209E-4
570,3.57282834229293E-4
575,3.38777764519121E-4
580,3.39125114784436E-4
585,3.54195908338363E-4
590,3.46846684883115E-4
595,3.14720272776526E-4
600,3.37013167377447E-4
